stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding
CHAMPROM,GENCHAMPROM,"Saint-Martin-d'Hères, Champ Roman",45.18438,5.76824,,1,,1
CHAMPRON,GENCHAMPRON,"Gières, Champrondet",45.18578,5.80285,,1,,1
CHAMPSD,GENCHAMPSD,"Champ-sur-Drac, ZA La Plaine",45.06841,5.72308,,1,,1
CHAMPSEL,GENCHAMPSEL,"Grenoble, Champs-Elysées",45.17794,5.71025,,1,,1
CHAMPY,GENCHAMPY,"Saint-Égrève, Champy",45.23991,5.69158,,1,,1
CHAMROC,GENCHAMROC,"Meylan, Champ Rochas",45.20744,5.75903,,1,,1
CHANDON,GENCHANDON,"Le Pont-de-Claix, Edmée Chandon",45.13671,5.7083,,1,,1
CHANTEFE,GENCHANTEFE,"Vizille, Chantefeuille",45.08058,5.77486,,1,,1
CHANTERA,GENCHANTERA,"Claix, La Chanteraie",45.11012,5.66548,,1,,1
CHARBON,GENCHARBON,"Jarrie, Les Charbonnaux",45.10097,5.74215,,1,,1
CHARLMIC,GENCHARLMIC,"Fontaine, Charles Michels",45.19385,5.68009,,1,,1
CHARMETT,GENCHARMETT,"Fontaine, Charmettes",45.1974,5.69355,,1,,1
CHARRIER,GENCHARRIER,"Claix, Charrières",45.11599,5.68888,,1,,1
CHAT,GENCHAT,"Vizille, Place du Château",45.07572,5.77221,,1,,1
CHATBEAU,GENCHATBEAU,"Sassenage, Château de Beaurevoir",45.21234,5.65202,,1,,1
CHATEAU,GENCHATEAU,"Échirolles, Le Château",45.14732,5.72671,,1,,1
CHATEAUX,GENCHATEAUX,"Veurey-Voroize, Chemin du Parc",45.27449,5.60613,,1,,1
CHATELAR,GENCHATELAR,"Veurey-Voroize, Châtelard",45.27353,5.60481,,1,,1
CHATELIE,GENCHATELIE,"Eybens, La Châtelière",45.16217,5.74903,,1,,1
CHATSASS,GENCHATSASS,"Sassenage, Château de Sassenage",45.21224,5.66167,,1,,1
CHAULNES,GENCHAULNES,"Noyarey, Chaulnes",45.23655,5.63811,,1,,1
CHAUMES,GENCHAUMES,"Claix, Les Chaumes",45.1266,5.67411,,1,,1
CHAUMETI,GENCHAUMETI,"Meylan, Chaumetière",45.21244,5.77061,,1,,1
CHAUMIER,GENCHAUMIER,"Seyssins, Hameau des Chaumières",45.1547,5.68938,,1,,1
CHAVANT,GENCHAVANT,"Grenoble, Chavant",45.18466,5.73177,,1,,1
CHEABBE,GENCHEABBE,"Claix, Chemin de l'Abbé",45.13521,5.66842,,1,,1
CHEMBATO,GENCHEMBATO,"Corenc, Batonnière",45.22733,5.75876,,1,,1
CHEMI,GENCHEMI,"Saint-Martin-le-Vinoux, Canet",45.21055,5.70612,,1,,1
CHEMVER,GENCHEMVER,"Saint-Égrève, Chemin Vert",45.2366,5.69236,,1,,1
CHENE,GENCHENE,"Saint-Martin-d'Uriage, La Chenevarie",45.17334,5.85764,,1,,1
CHENES,GENCHENES,"Sassenage, Les Chênes",45.21809,5.65343,,1,,1
CHENEVIE,GENCHENEVIE,"Domène, Chenevières",45.20673,5.82734,,1,,1
CHIAISE,GENCHIAISE,"Proveysieux, La Chiaise",45.26117,5.69831,,1,,1
CHIEZE,GENCHIEZE,"Claix, La Chièze",45.12118,5.68251,,1,,1
CHOLLET,GENCHOLLET,"Brié-et-Angonnes, Le Chollet",45.14025,5.78364,,1,,1
CHOPIN,GENCHOPIN,"Saint-Martin-d'Hères, Chopin",45.16605,5.75142,,1,,1
CHORCOND,GENCHORCOND,"Grenoble, Chorier - Condorcet",45.18593,5.71744,,1,,1
CHRISTUR,GENCHRISTUR,"Grenoble, Christophe Turc",45.16137,5.72414,,1,,1
CHURU,GENCHURU,"Le Sappey-en-Chartreuse, Churut",45.26474,5.77743,,1,,1
CIMEBOUR,GENCIMEBOUR,"Vif, La Cime du Bourg",45.04812,5.66739,,1,,1
CIMEMONT,GENCIMEMONT,"Quaix-en-Chartreuse, La Cime de Mont-Quaix",45.25733,5.74609,,1,,1
CIMENTIE,GENCIMENTIE,"Claix, Les Cimentiers",45.13047,5.68357,,1,,1
CIMESEYP,GENCIMESEYP,"Seyssinet-Pariset, Cimetière",45.16967,5.68346,,1,,1
CIMETIGA,GENCIMETIGA,"Seyssins, Garlettes",45.14524,5.67678,,1,,1
CIMETIGS,GENCIMETIGS,"La Tronche, Cimetière du Grand Sablon",45.19247,5.74534,,1,,1
CITEINTE,GENCITEINTE,"Grenoble, Cité Internationale",45.19508,5.7112,,1,,1
CITELABE,GENCITELABE,"Saint-Martin-d'Hères, Cité Labeye",45.18234,5.7598,,1,,1
CITEMACE,GENCITEMACE,"Grenoble, Cité Jean Macé",45.19996,5.7105,,1,,1
CITEPMIS,GENCITEPMIS,"Grenoble, Cité Paul Mistral",45.16855,5.70479,,1,,1
CITESCOL,GENCITESCOL,"Varces-Allières-et-Risset, Collège Jules Verne",45.09546,5.67214,,1,,1
CLAIXMAI,GENCLAIXMAI,"Claix, Claix Mairie",45.12025,5.67247,,1,,1
CLEMENCE,GENCLEMENCE,"Grenoble, Clémenceau",45.18388,5.74107,,1,,1
CLINBELD,GENCLINBELD,"Saint-Martin-d'Hères, Clinique Belledonne",45.18598,5.76095,,1,,1
CLINDAU,GENCLINDAU,"Seyssins, Clinique - Portail",45.16201,5.67406,,1,,1
CLINMUT,GENCLINMUT,"Grenoble, Groupe Hospitalier Mutualiste",45.18126,5.71028,,1,,1
CLOSDOMI,GENCLOSDOMI,"Le Pont-de-Claix, Clos Dominique",45.13546,5.70127,,1,,1
CLOSDOR,GENCLOSDOR,"Grenoble, Clos d'Or",45.16955,5.72321,,1,,1
CLOSGRUE,GENCLOSGRUE,"Saint-Martin-le-Vinoux, Clos Gérard Gruel",45.20968,5.71052,,1,,1
CLOSJUV,GENCLOSJUV,"Jarrie, Clos Jouvin",45.09693,5.74585,,1,,1
CLOSSTMA,GENCLOSSTMA,"Saint-Martin-le-Vinoux, Clos Saint-Martin",45.20503,5.71402,,1,,1
COLARZEL,GENCOLARZEL,"Le Gua, Col de l'Arzelier",44.99089,5.59541,,1,,1
COLAVIER,GENCOLAVIER,"Mont-Saint-Martin, Colavière",45.27237,5.67606,,1,,1
COLCHART,GENCOLCHART,"Saint-Martin-le-Vinoux, Collège Chartreuse",45.21784,5.69096,,1,,1
COLCLEME,GENCOLCLEME,"Saint-Martin-le-Vinoux, Col de Clémencières",45.23437,5.72578,,1,,1
COLCOMBO,GENCOLCOMBO,"Claix, Col de Comboire",45.14004,5.6732,,1,,1
COLFLE,GENCOLFLE,"Sassenage, Collège Fleming",45.20302,5.66953,,1,,1
COLI,GENCOLI,"Saint-Martin-d'Hères, Coli",45.18073,5.76596,,1,,1
COLLSAUL,GENCOLLSAUL,"Eybens, Collège des Saules",45.16143,5.74306,,1,,1
COLMANHE,GENCOLMANHE,"Échirolles, Colonel Manhès",45.14647,5.70177,,1,,1
COLMATTO,GENCOLMATTO,"Vizille, Collège Les Mattons",45.08654,5.77467,,1,,1
COLPORTE,GENCOLPORTE,"Sarcenas, Col de Porte",45.28982,5.76704,,1,,1
COLVENCE,GENCOLVENCE,"Corenc, Col de Vence",45.234,5.75107,,1,,1
COMB,GENCOMB,"Saint-Martin-d'Uriage, Combeloup",45.1697,5.84306,,1,,1
COMBALEY,GENCOMBALEY,"Proveysieux, Planfay Combaleyre",45.27742,5.71585,,1,,1
COMBE,GENCOMBE,"Échirolles, Pied de la Combe",45.13446,5.71471,,1,,1
COMBOIRE,GENCOMBOIRE,"Échirolles, Comboire",45.14583,5.69081,,1,,1
COMMANAL,GENCOMMANAL,"La Tronche, Commandant Nal",45.20324,5.74535,,1,,1
COMMANDE,GENCOMMANDE,"Échirolles, Commanderie",45.14363,5.73336,,1,,1
COMPLEXE,GENCOMPLEXE,"Sassenage, Complexe Sportif",45.21142,5.67272,,1,,1
CONDAM,GENCONDAM,"Saint-Georges-de-Commiers, Les Condamines",45.04472,5.70732,,1,,1
CONDIUNI,GENCONDIUNI,"Saint-Martin-d'Hères, Condillac - Universités",45.18915,5.77445,,1,,1
CONDORCE,GENCONDORCE,"Grenoble, Condorcet",45.18553,5.71823,,1,,1
CONRADKI,GENCONRADKI,"Saint-Martin-le-Vinoux, Conrad Kilian",45.20592,5.70944,,1,,1
CORENCMA,GENCORENCMA,"Corenc, Corenc Mairie",45.20974,5.75272,,1,,1
CORENCVI,GENCORENCVI,"Corenc, Corenc Village",45.21983,5.76229,,1,,1
CORNEDOR,GENCORNEDOR,"Corenc, La Corne d'Or",45.21809,5.76046,,1,,1
CORNIERS,GENCORNIERS,"Vizille, Les Corniers",45.08176,5.78758,,1,,1
CORP,GENCORP,"Saint-Martin-d'Uriage, Corps d'Uriage",45.17815,5.86484,,1,,1
COSSEY,GENCOSSEY,"Claix, Cossey",45.13895,5.67006,,1,,1
COTEAU,GENCOTEAU,"Claix, Le Coteau",45.12669,5.6867,,1,,1
COTESASS,GENCOTESASS,"Sassenage, Les Côtes",45.21006,5.64749,,1,,1
COUBERTI,GENCOUBERTI,"Domène, Coubertin",45.20004,5.83528,,1,,1
CROI,GENCROI,"Saint-Martin-d'Uriage, La Croix de Pinet",45.17245,5.87398,,1,,1
CROISEM,GENCROISEM,"Saint-Martin-d'Uriage, Croisement 6",45.15287,5.8254,,1,,1
CROIX,GENCROIX,"Saint-Paul-de-Varces, La Croix",45.07055,5.64494,,1,,1
CROIXROU,GENCROIXROU,"Saint-Martin-d'Hères, Croix Rouge",45.18558,5.7479,,1,,1
CRXROLLA,GENCRXROLLA,"Claix, La Croix Rolland",45.1292,5.67128,,1,,1
CULFROID,GENCULFROID,"Venon, Cul Froid",45.17006,5.80858,,1,,1
CURIVERC,GENCURIVERC,"Fontaine, Curie - Vercors",45.19188,5.69505,,1,,1
CUVILLEU,GENCUVILLEU,"Saint-Égrève, Cuvilleux",45.2349,5.68768,,1,,1
CXCIBENS,GENCXCIBENS,"Meylan, Croix de Cibeins",45.226,5.7842,,1,,1
CXMONTFL,GENCXMONTFL,"Corenc, Croix de Montfleury",45.20879,5.74934,,1,,1
CXPATRE,GENCXPATRE,"Saint-Martin-d'Hères, Croix du Pâtre",45.16821,5.76174,,1,,1
CXRAMEAU,GENCXRAMEAU,"Meylan, Croix des Rameaux",45.22374,5.78177,,1,,1
DEGAULLE,GENDEGAULLE,"Eybens, Général de Gaulle",45.16163,5.74447,,1,,1
DENPAPIN,GENDENPAPIN,"Échirolles, Denis Papin",45.13832,5.71307,,1,,1
DENT,GENDENT,"Sassenage, La Dent du Loup",45.21286,5.64583,,1,,1
DEPORTES,GENDEPORTES,"Grenoble, Rue des Déportés",45.17829,5.72771,,1,,1
DETOURBE,GENDETOURBE,"Meylan, La Détourbe",45.22278,5.7927,,1,,1
DOMENEMA,GENDOMENEMA,"Domène, Domène Mairie",45.20152,5.83821,,1,,1
DOYENGOS,GENDOYENGOS,"La Tronche, Doyen Gosse",45.20138,5.75303,,1,,1
DRAC,GENDRAC,"Claix, Mémorial",45.12265,5.69102,,1,,1
DRAC2,GENDRAC2,"Échirolles, Drac",45.14895,5.69397,,1,,1
DRCALME,GENDRCALME,"Grenoble, Vallier - Docteur Calmette",45.18013,5.71077,,1,,1
DRCALMET,GENDRCALMET,"Grenoble, Vallier - Docteur Calmette",45.17999,5.71099,,1,,1
DRIANT,GENDRIANT,"Grenoble, Driant",45.18228,5.7341,,1,,1
DRMARTIN,GENDRMARTIN,"Grenoble, Docteur Martin",45.18731,5.72728,,1,,1
DRMAZET,GENDRMAZET,"Grenoble, Docteur Mazet",45.19128,5.72201,,1,,1
DRSCHWEI,GENDRSCHWEI,"Grenoble, Docteur Schweitzer",45.17245,5.70632,,1,,1
DUBEDOUT,GENDUBEDOUT,"Grenoble, Hubert Dubedout - Maison du Tourisme",45.1902,5.72822,,1,,1
ECHALIER,GENECHALIER,"Veurey-Voroize, Les Echalières",45.26824,5.61944,,1,,1
ECHIGARE,GENECHIGARE,"Échirolles, Echirolles Gare",45.15302,5.71848,,1,,1
ECOLE,GENECOLE,"Quaix-en-Chartreuse, Quaix-en-Chartreuse Village",45.25346,5.71992,,1,,1
ECOLELP,GENECOLELP,"Champ-sur-Drac, Le Pavillon",45.07999,5.73469,,1,,1
ECOLEREY,GENECOLEREY,"Vif, Ecole Reymure",45.06908,5.69334,,1,,1
ECOLHOSP,GENECOLHOSP,"Échirolles, Ecoles Hospitalières",45.14638,5.72973,,1,,1
ECRINS,GENECRINS,"Fontaine, Les Écrins",45.19753,5.68631,,1,,1
ECUREUIL,GENECUREUIL,"Échirolles, Ecureuil",45.14261,5.70384,,1,,1
EDELWEIS,GENEDELWEIS,"Gières, Edelweiss",45.18149,5.78755,,1,,1
EDISON,GENEDISON,"Grenoble, Edison",45.18183,5.74091,,1,,1
EDMOESMO,GENEDMOESMO,"Grenoble, Edmond Esmonin",45.15937,5.72662,,1,,1
EDROSTAN,GENEDROSTAN,"Saint-Martin-d'Hères, Edmond Rostand",45.17446,5.75432,,1,,1
EDVAILLA,GENEDVAILLA,"Saint-Martin-d'Hères, Edouard Vaillant",45.17902,5.75528,,1,,1
EGLISESE,GENEGLISESE,"Saint-Égrève, Eglise",45.23999,5.68407,,1,,1
EGRECOLE,GENEGRECOLE,"Proveysieux, Proveysieux Village",45.26335,5.69973,,1,,1
EGREGUA,GENEGREGUA,"Proveysieux, Pont du Gua",45.27608,5.70727,,1,,1
EGREMOLL,GENEGREMOLL,"Proveysieux, Le Mollard",45.25822,5.69591,,1,,1
EJCURIE,GENEJCURIE,"Vizille, Ecoles Joliot-Curie",45.08403,5.77517,,1,,1
ELSATRIO,GENELSATRIO,"Saint-Martin-d'Hères, Elsa Triolet",45.17958,5.77015,,1,,1
ENGENIER,GENENGENIER,"Sassenage, Les Engenières",45.2196,5.66022,,1,,1
EPICEA,GENEPICEA,"Gières, Epicéa",45.19496,5.77481,,1,,1
ESCLANGO,GENESCLANGO,"Grenoble, Esclangon",45.19158,5.7065,,1,,1
ESPLANAD,GENESPLANAD,"Grenoble, Annie Fratellini-Esplanade",45.19566,5.71679,,1,,1
ESSARTS,GENESSARTS,"Échirolles, Essarts - La Butte",45.15588,5.71909,,1,,1
ETIEGRAP,GENETIEGRAP,"Saint-Martin-d'Hères, Etienne Grappe",45.17213,5.75769,,1,,1
EUGENESU,GENEUGENESU,"Grenoble, Eugène Sue",45.17284,5.72476,,1,,1
EYBMAIRI,GENEYBMAIRI,"Eybens, Eybens Mairie",45.14733,5.74979,,1,,1
EYGALA,GENEYGALA,"Corenc, Eygala",45.21385,5.76461,,1,,1
FACPHARM,GENFACPHARM,"Meylan, Faculté de Pharmacie",45.2115,5.77392,,1,,1
FAUCONNI,GENFAUCONNI,"Seyssinet-Pariset, Fauconnière",45.17651,5.69427,,1,,1
FAUX,GENFAUX,"Saint-Martin-d'Uriage, Hameau Le Faux",45.17162,5.84658,,1,,1
FELIXVIA,GENFELIXVIA,"Grenoble, Félix Viallet",45.19073,5.71847,,1,,1
FIANCEY,GENFIANCEY,"Saint-Égrève, Chemin Fiancey",45.22864,5.69171,,1,,1
FLANVALM,GENFLANVALM,"Grenoble, Flandrin - Valmy",45.18721,5.74474,,1,,1
FLAUCLOS,GENFLAUCLOS,"Grenoble, Flaubert - Clos d'Or",45.17049,5.72791,,1,,1
FOCHAIRE,GENFOCHAIRE,"Mont-Saint-Martin, Fochaire",45.27158,5.67442,,1,,1
FOCHFERI,GENFOCHFERI,"Grenoble, Foch - Ferrié",45.1808,5.72256,,1,,1
FONDRATE,GENFONDRATE,"Claix, Fond Ratel",45.12215,5.68935,,1,,1
FONTAGNE,GENFONTAGNE,"Varces-Allières-et-Risset, Fontagneux",45.08728,5.70786,,1,,1
FONTAHDV,GENFONTAHDV,"Fontaine, Fontaine Hôtel de Ville - La Source",45.19134,5.68727,,1,,1
FONTAINA,GENFONTAINA,"Fontaine, Les Fontainades - Le Vog",45.18909,5.69844,,1,,1
FONTANIL,GENFONTANIL,"Fontanil-Cornillon, Palluel",45.25507,5.66148,,1,,1
FONTANIM,GENFONTANIM,"Fontanil-Cornillon, Le Fontanil Mairie",45.25618,5.66633,,1,,1
FONTCIM,GENFONTCIM,"Fontanil-Cornillon, Le Fontanil Cimetière",45.25823,5.66385,,1,,1
FONVIEIL,GENFONVIEIL,"Quaix-en-Chartreuse, Fontvieille",45.2592,5.7449,,1,,1
FRBLUMET,GENFRBLUMET,"Sassenage, François Blumet",45.20966,5.677,,1,,1
FRENAIE,GENFRENAIE,"Venon, La Frênaie",45.17338,5.79514,,1,,1
FRQUESNA,GENFRQUESNA,"Échirolles, François Quesnay",45.1479,5.73517,,1,,1
FURONNIE,GENFURONNIE,"Claix, Furonnières",45.12596,5.67131,,1,,1
GABFAURE,GENGABFAURE,"Saint-Martin-d'Hères, Gabriel Fauré - MUSE",45.19228,5.7643,,1,,1
GAGNIERE,GENGAGNIERE,"Saint-Martin-le-Vinoux, Louis Gagnière",45.21485,5.68576,,1,,1
GALOCHER,GENGALOCHER,"Saint-Martin-d'Hères, Galochère",45.17878,5.77315,,1,,1
GARCINS,GENGARCINS,"Vif, Les Garcins",45.06389,5.66986,,1,,1
GARDE,GENGARDE,"Saint-Paul-de-Varces, La Garde",45.07049,5.65062,,1,,1
GAREJARR,GENGAREJARR,"Jarrie, Jarrie Gare",45.08563,5.74255,,1,,1
GARENNE,GENGARENNE,"Corenc, La Garenne",45.22729,5.76583,,1,,1
GARES,GENGARES,"Grenoble, Gares",45.19078,5.71554,,1,,1
GARLETTE,GENGARLETTE,"Seyssins, Garlettes",45.14748,5.67773,,1,,1
GAROUTIE,GENGAROUTIE,"Grenoble, Gare Routière",45.19298,5.71406,,1,,1
GAVANIER,GENGAVANIER,"Saint-Égrève, Gavanière",45.24122,5.68148,,1,,1
GAY,GENGAY,"Saint-Martin-d'Hères, Gay",45.18479,5.75086,,1,,1
GAYLUSSA,GENGAYLUSSA,"Échirolles, Gay Lussac",45.13645,5.71214,,1,,1
GDCHATEL,GENGDCHATEL,"Saint-Martin-d'Hères, Grand Châtelet",45.18194,5.74841,,1,,1
GDTRONCH,GENGDTRONCH,"La Tronche, Grande Tronche",45.20704,5.74578,,1,,1
GDVERGER,GENGDVERGER,"Champ-sur-Drac, Grand Verger",45.07385,5.72957,,1,,1
GERARPHI,GENGERARPHI,"Fontaine, Gérard Philipe",45.19647,5.67704,,1,,1
GIERGARE,GENGIERGARE,"Gières, Gières Gare - Universités",45.18528,5.78458,,1,,1
GIGNOUX,GENGIGNOUX,"Grenoble, Maurice Gignoux",45.19421,5.72525,,1,,1
GIRAUDIE,GENGIRAUDIE,"Varces-Allières-et-Risset, La Giraudière",45.09503,5.67982,,1,,1
GLAIEULS,GENGLAIEULS,"Saint-Martin-d'Hères, Glaïeuls",45.16964,5.76358,,1,,1
GLAIRAUX,GENGLAIRAUX,"Saint-Égrève, Les Glairaux",45.21901,5.67949,,1,,1
GLIERES,GENGLIERES,"Échirolles, Les Glières",45.14962,5.71167,,1,,1
GONNADIE,GENGONNADIE,"Champ-sur-Drac, Marcel Paul",45.07745,5.73156,,1,,1
GRANDPRE,GENGRANDPRE,"Seyssinet-Pariset, Grand Pré",45.17178,5.69424,,1,,1
GRANG,GENGRANG,"Saint-Égrève, Grange Haute",45.24558,5.69563,,1,,1
GRANGE,GENGRANGE,"Vif, La Grange",45.03933,5.66126,,1,,1
GRANGES,GENGRANGES,"Échirolles, Les Granges",45.15696,5.72781,,1,,1
GRANIER,GENGRANIER,"Meylan, Granier",45.21027,5.78453,,1,,1
GRAPH,GENGRAPH,"Échirolles, Centre du graphisme",45.14185,5.71816,,1,,1
GRDPLACE,GENGRDPLACE,"Grenoble, Grand'place",45.15893,5.73179,,1,,1
GRDSABLO,GENGRDSABLO,"La Tronche, Grand Sablon",45.19903,5.75,,1,,1
GREHOTEL,GENGREHOTEL,"Grenoble, Grenoble Hôtel de Ville",45.18746,5.73779,,1,,1
GRESIVAU,GENGRESIVAU,"Corenc, Grésivaudan",45.20997,5.76177,,1,,1
GRIMPI,GENGRIMPI,"Vizille, Le Grimpillon",45.08233,5.77515,,1,,1
GROSCHEN,GENGROSCHEN,"Varces-Allières-et-Risset, Le Gros Chêne",45.07832,5.7021,,1,,1
GRUGLIAS,GENGRUGLIAS,"Échirolles, Grugliasco",45.15127,5.70946,,1,,1
GUEBOUTE,GENGUEBOUTE,"Meylan, Gué du Boutet",45.22869,5.78464,,1,,1
GUERIMAN,GENGUERIMAN,"Saint-Martin-le-Vinoux, 16 Août 1944",45.20414,5.71545,,1,,1
GUICHARD,GENGUICHARD,"Vaulnaveys-le-Haut, Les Guichards",45.12655,5.8167,,1,,1
GUILBERT,GENGUILBERT,"Saint-Georges-de-Commiers, Les Guiberts",45.03859,5.70576,,1,,1
GUSTRIVE,GENGUSTRIVE,"Grenoble, Gustave Rivet",45.1817,5.72783,,1,,1
GUYMOCQU,GENGUYMOCQU,"Échirolles, Guy Mocquet",45.14548,5.72585,,1,,1
HAUT,GENHAUT,"Saint-Martin-d'Uriage, Hautes Vues",45.163,5.83953,,1,,1
HDUNANT,GENHDUNANT,"Grenoble, Henri Dunant",45.17441,5.7083,,1,,1
HEBOURG,GENHEBOURG,"Herbeys, Herbeys Le Bourg",45.13887,5.79311,,1,,1
HENRIREY,GENHENRIREY,"Seyssins, Henri Rey",45.1474,5.67773,,1,,1
HENRIWAL,GENHENRIWAL,"Saint-Martin-d'Hères, Henri Wallon",45.17563,5.76392,,1,,1
HOPITSUD,GENHOPITSUD,"Échirolles, Hôpital Sud",45.1469,5.73274,,1,,1
HOPMICHA,GENHOPMICHA,"La Tronche, Hôpital Michallon",45.19714,5.74758,,1,,1
HOPOLICE,GENHOPOLICE,"Grenoble, Hôtel de Police",45.1941,5.73571,,1,,1
HORLOGE,GENHORLOGE,"Saint-Martin-le-Vinoux, Horloge",45.21363,5.69885,,1,,1
HOTELBEL,GENHOTELBEL,"Saint-Martin-le-Vinoux, Hôtel Bellevue",45.21153,5.71775,,1,,1
HOUILLEB,GENHOUILLEB,"Saint-Martin-d'Hères, Houille Blanche",45.17794,5.7517,,1,,1
HTMEYLAN,GENHTMEYLAN,"Meylan, Haut-Meylan",45.21798,5.77913,,1,,1
HVENCE,GENHVENCE,"Corenc, Hameau de Vence",45.24179,5.75433,,1,,1
ILESCORD,GENILESCORD,"Veurey-Voroize, Iles Cordées",45.25971,5.62608,,1,,1
ILESMARS,GENILESMARS,"Le Pont-de-Claix, Iles de Mars",45.13197,5.70026,,1,,1
ILEVERTE,GENILEVERTE,"Grenoble, Ile Verte",45.19713,5.73662,,1,,1
ILIADE,GENILIADE,"Eybens, L'Iliade",45.14713,5.74546,,1,,1
INRIA,GENINRIA,"Montbonnot-Saint-Martin, INRIA",45.21747,5.80738,,1,,1
IRENEJOL,GENIRENEJOL,"Le Pont-de-Claix, Irène Joliot-Curie",45.12742,5.69856,,1,,1
ISAR,GENISAR,"Saint-Martin-d'Uriage, Izards Patte d'Oie",45.16887,5.86486,,1,,1
ISLE,GENISLE,"Saint-Georges-de-Commiers, Les Isles",45.04881,5.70664,,1,,1
IUTUFRAP,GENIUTUFRAP,"Gières, Universités - IUT - UFRAPS",45.19766,5.77588,,1,,1
JACOBINS,GENJACOBINS,"Vif, Jacobins",45.06461,5.69128,,1,,1
JAILLIER,GENJAILLIER,"Meylan, Les Jaillières",45.22103,5.79007,,1,,1
JAVAUX,GENJAVAUX,"Eybens, Les Javaux",45.15034,5.7499,,1,,1
JBRUANT,GENJBRUANT,"Vaulnaveys-le-Haut, Ecole Jules Bruant",45.12172,5.8144,,1,,1
JEANNARC,GENJEANNARC,"Grenoble, Jeanne d'Arc",45.18177,5.74518,,1,,1
JEANPREV,GENJEANPREV,"Fontaine, Jean Prévost",45.18955,5.68276,,1,,1
JFLANDRI,GENJFLANDRI,"Meylan, Jules Flandrin",45.20854,5.75845,,1,,1
JRACINE,GENJRACINE,"Grenoble, Jean Racine",45.16682,5.74175,,1,,1
JULESGUE,GENJULESGUE,"Fontaine, Jules Guesde",45.19791,5.68878,,1,,1
JULESREY,GENJULESREY,"La Tronche, Jules Rey",45.20658,5.74278,,1,,1
KARBEN,GENKARBEN,"Saint-Égrève, Karben",45.24235,5.67093,,1,,1
KARLMARX,GENKARLMARX,"Fontaine, Karl Marx",45.18652,5.68729,,1,,1
LABAUME,GENLABAUME,"Seyssins, La Baume",45.16003,5.68982,,1,,1
LACHAL,GENLACHAL,"Saint-Martin-le-Vinoux, Lachal",45.22242,5.72475,,1,,1
LACHARRI,GENLACHARRI,"Le Gua, La Charrière",45.01277,5.61587,,1,,1
LACHENAI,GENLACHENAI,"Venon, La Chênaie",45.17051,5.80746,,1,,1
LACOMBE,GENLACOMBE,"Gières, La Combe",45.17412,5.79001,,1,,1
LACUCHE,GENLACUCHE,"Veurey-Voroize, La Cuche",45.25606,5.62814,,1,,1
LAFAURIE,GENLAFAURIE,"Venon, La Faurie",45.17542,5.79467,,1,,1
LAFOY,GENLAFOY,"Meylan, La Foy",45.2171,5.77634,,1,,1
LAGAY,GENLAGAY,"Bresson, Lagay",45.1408,5.74997,,1,,1
LAGNEAU,GENLAGNEAU,"Seyssins, L'Agneau",45.1613,5.68296,,1,,1
LAGOMMA,GENLAGOMMA,"Saint-Martin-le-Vinoux, La Gomma",45.21513,5.71914,,1,,1
LAGRESSE,GENLAGRESSE,"Varces-Allières-et-Risset, Pont de la Gresse",45.08683,5.68871,,1,,1
LALUIRE,GENLALUIRE,"Le Pont-de-Claix, Gendarmerie",45.14003,5.69852,,1,,1
LALUNE,GENLALUNE,"Seyssins, Rue de la Lune",45.15551,5.67222,,1,,1
LAMELLE,GENLAMELLE,"Champ-sur-Drac, La Melle",45.07063,5.72713,,1,,1
LAMONTA,GENLAMONTA,"Saint-Égrève, La Monta",45.23799,5.68861,,1,,1
LAMPHI,GENLAMPHI,"Le Pont-de-Claix, L'Amphi",45.13035,5.69975,,1,,1
LAMURAIL,GENLAMURAIL,"Seyssinet-Pariset, Murailles",45.17825,5.69178,,1,,1
LANGEVIN,GENLANGEVIN,"Échirolles, Paul Langevin",45.14346,5.72313,,1,,1
LAPIERRE,GENLAPIERRE,"Le Gua, La Pierre",44.98916,5.62198,,1,,1
LAPLAINE,GENLAPLAINE,"Seyssinet-Pariset, La Plaine",45.1726,5.69689,,1,,1
LAPOYA,GENLAPOYA,"Fontaine, La Poya",45.19709,5.67222,,1,,1
LAPRAIRI,GENLAPRAIRI,"Sarcenas, La Prairie",45.29462,5.76561,,1,,1
LARIVO,GENLARIVO,"Mont-Saint-Martin, La Rivoire",45.26869,5.6686,,1,,1
LARIVOIR,GENLARIVOIR,"Saint-Martin-le-Vinoux, La Rivoire",45.22001,5.71507,,1,,1
LASERRAL,GENLASERRAL,"Venon, La Serralière",45.17283,5.79806,,1,,1
LASURE,GENLASURE,"Fontaine, La Sure",45.20279,5.68586,,1,,1
LATOUR,GENLATOUR,"Saint-Georges-de-Commiers, La Tour",45.03822,5.70418,,1,,1
LATUILE,GENLATUILE,"Vaulnaveys-le-Haut, La Tuilerie",45.13617,5.82423,,1,,1
LAVALONE,GENLAVALONE,"Vif, La Valonne",45.05031,5.67129,,1,,1
LAVANCHO,GENLAVANCHO,"Varces-Allières-et-Risset, Lavanchon",45.10444,5.67348,,1,,1
LAVILLE,GENLAVILLE,"Venon, La Ville",45.17409,5.80262,,1,,1
LEBOURG,GENLEBOURG,"Eybens, Le Bourg",45.14781,5.75116,,1,,1
LEBRET,GENLEBRET,"Meylan, Le Brêt",45.2059,5.77174,,1,,1
LECELLIE,GENLECELLIE,"Seyssins, Clinique du Dauphiné",45.16149,5.67354,,1,,1
